	Dennis Smith Jr.	Cha	G	25.05	15	27.9	58.2	16.2	14.2	12	0.5	104	0.5	30	0.333	0.5	0.503	9.3	3.3	6.3	5.7	29.3	1.8	0.67	1.53	8	108.6	108.7
	Jabari Smith Jr.	Hou	F	19.59	25	30.5	63.6	17.5	9.3	57	0.842	118	0.398	149	0.356	0.474	0.515	12	7	12.6	0.8	3.7	0.44	0.96	1.2	5.3	106.6	106.9
	Dru Smith	Mia	G	24.95	5	13.4	27.9	9.9	6.7	0	0	8	0.5	6	0.167	0.393	0.393	2.2	1.8	7.7	1	10.4	0.8	0.6	0.2	4.7	92.5	95.3
	Ish Smith	Den	G	34.44	10	12	25.1	20.2	21.5	2	0.5	37	0.405	6	0.333	0.419	0.422	3.7	1.3	6.3	2.5	27.4	0.3	0.6	1.2	7.6	88.6	112
	Jalen Smith	Ind	F-C	22.74	27	22.3	46.4	21.1	11.1	66	0.758	133	0.549	111	0.288	0.496	0.535	10.8	6.6	16	1.1	7.2	0.37	0.96	1.26	7.7	106.9	106.4
	Jeremy Sochan	San	F	19.57	21	24.5	51.1	15.8	16.4	22	0.5	108	0.593	46	0.174	0.494	0.498	7.8	4	9.1	2	11.4	0.9	0.48	1.52	6.5	97.6	110.8
	Jaden Springer	Phi	G	20.22	3	2	4.1	37	20.5	2	0.5	3	0.667	0	0	0.667	0.644	1.7	0.7	20.1	0	0	0	0.33	0.33	0		
	Lamar Stevens	Cle	F	25.43	15	22.9	47.8	12.7	7.1	19	0.842	57	0.474	26	0.385	0.506	0.547	6.7	3.8	9.7	0.4	2.4	0.47	0.47	0.47	3.8	112.5	104.9
	Isaiah Stewart	Det	F-C	21.56	22	27.5	57.3	17	10.3	73	0.74	93	0.548	93	0.366	0.548	0.591	11.7	8.5	17.1	1.2	6.6	0.36	0.73	1.14	7.2	120.6	107.5
	Max Strus	Mia	G-F	26.71	26	32.1	66.9	18.6	8.3	35	0.857	95	0.558	212	0.344	0.529	0.551	13.7	3.4	6.1	1.7	8	0.81	0.31	1.12	5.4	105.9	106.9
	Jalen Suggs	Orl	G	21.53	14	28.9	60.2	23.5	21.6	35	0.657	87	0.517	68	0.294	0.484	0.508	12.4	3.3	6.6	5.4	29.1	1.57	0.64	3.36	8.4	98	106.2
	Edmond Sumner	Bro	G	26.95	24	15.5	32.4	21.9	14.7	47	0.915	87	0.563	49	0.286	0.515	0.584	7.6	1.6	5.8	1.4	12.6	0.96	0.21	1.13	6.6	108.9	105.5
	Cole Swider	Lal	F	23.6	1	1.9	4	22.1	0	0	0	0	0	1	0	0	0	0	1	27.8	1	60.4	0	0	0	0		
	Jae'Sean Tate	Hou	F	27.13	3	22.7	47.3	16.3	18.7	4	0.75	15	0.533	5	0.4	0.55	0.574	8.3	4.3	10.4	3.3	22.1	1	0	1.67	8.6	118.7	96.6
	Jayson Tatum	Bos	F-G	24.78	27	36.7	76.5	32.5	10.1	215	0.856	314	0.557	250	0.356	0.547	0.608	29.7	8.2	12.5	4	18.1	1.11	0.96	2.74	10.8	117.5	106.9
	Terry Taylor	Ind	G	23.22	16	8	16.7	12	10.8	5	0.8	21	0.429	10	0.2	0.387	0.422	1.8	1.4	9.3	0.4	6.1	0.13	0.25	0.25	5	97.8	109.4
	Garrett Temple	Nor	G-F	36.6	7	9.6	20	15.7	12.1	4	0.75	8	0.5	12	0.417	0.575	0.597	3.7	0.9	5	0.4	5.9	0.86	0.14	0.43	4.6	110.9	101.4
	Dalen Terry	Chi	F	20.42	11	3.3	6.9	20.8	22.5	4	0.75	8	0.375	4	0.25	0.375	0.436	1.1	0.2	3.1	0.6	25.3	0.09	0.18	0.36	6.2		
	Cam Thomas	Bro	G	21.17	22	15.3	31.8	22.6	10	60	0.783	99	0.414	28	0.357	0.441	0.518	7.2	1.3	4.9	1.5	13.3	0.41	0.14	0.77	6.3	104.3	111.9
	Klay Thompson	Gol	G	32.84	22	30.9	64.3	25.9	8.4	37	0.865	145	0.434	222	0.387	0.523	0.543	18.9	3.5	6.4	2.5	11.8	0.68	0.5	1.59	7.1	104.7	112.5
	JT Thor	Cha	F	20.3	17	9.3	19.5	14	18.9	9	0.778	18	0.444	21	0.19	0.359	0.407	2.1	1.8	10.5	0.5	6.6	0.24	0.29	0.59	5.3	84.1	111.7
	Matisse Thybulle	Phi	G-F	25.78	22	11.6	24.1	9.2	9.6	3	0.333	20	0.5	26	0.231	0.413	0.412	1.8	1.2	6	0.4	4.7	0.86	0.23	0.23	3.3	91.5	101.2
	Xavier Tillman	Mem	F	23.92	14	10.7	22.4	14	13.7	12	0.333	33	0.606	6	0.333	0.59	0.565	3.6	2.5	12.4	0.6	7.1	0.43	0.43	0.5	6.6	115.1	104
	Isaiah Todd	Was	F	21.16	4	3.2	6.6	13.9	0	0	0	1	1	3	0	0.25	0.25	0.5	0	0	0	0	0	0	0	0		
	Obi Toppin	Nyk	F	24.78	25	17.1	35.7	19.2	9.6	17	0.824	74	0.514	97	0.351	0.52	0.538	7.7	3.8	11.4	1	8.9	0.4	0.2	0.76	7.2	108	107.6
	Juan Toscano-Anderson	Lal	F	29.68	14	10.4	21.7	11.6	22.5	7	0.714	17	0.588	11	0.182	0.464	0.499	2.2	1.8	9.1	0.6	7	0.21	0.21	0.64	5.1	85.9	101.9
	Karl-Anthony Towns	Min	C-F	27.08	21	33.8	70.3	24.5	15.7	104	0.885	186	0.618	117	0.325	0.568	0.625	20.8	8.2	13.4	5.3	23.5	0.76	0.67	3.1	11.4	118.2	104.4
	Gary Trent Jr.	Tor	G-F	23.9	24	31.6	65.8	22.5	7	90	0.778	168	0.518	167	0.335	0.51	0.55	17.2	2	3.7	1.5	7.1	1.63	0.13	1.17	4.7	111.6	112.6
	P.J. Tucker	Phi	F	37.61	26	29	60.3	6.3	22.7	9	0.778	36	0.472	42	0.381	0.526	0.543	3.4	4.3	8.7	1	4.5	0.62	0.31	0.92	3.4	107.1	105.7
	Myles Turner	Ind	C-F	26.72	22	29.4	61.3	20.9	11.9	102	0.804	158	0.614	85	0.424	0.621	0.667	17.5	8	14.7	1.4	7.5	0.55	2.36	1.77	7.9	122.8	103.8
	Jonas Valanciunas	Nor	C	30.6	26	23.3	48.4	23.5	15.3	81	0.827	206	0.558	41	0.366	0.557	0.605	13.2	9.2	22.2	1.8	11.7	0.27	0.31	1.96	10.3	116.8	98.1
	Jarred Vanderbilt	Uta	F	23.7	27	25	52	13.7	18.7	39	0.667	132	0.629	29	0.414	0.627	0.64	8.4	8	17.7	2.7	14.6	1.22	0.22	1.52	9.1	124.6	102.7
	Fred VanVleet	Tor	G	28.8	21	36.6	76.2	21.5	10	91	0.846	136	0.404	175	0.326	0.452	0.51	17	3.5	5.5	6.4	25.4	1.67	0.48	1.86	7.9	112.1	109.2
	Devin Vassell	San	G-F	22.3	21	32	66.7	24.5	7.8	62	0.806	187	0.503	151	0.411	0.553	0.58	20.2	4.1	7.1	3.5	16.9	0.95	0.38	1.48	8.3	115.2	117.3
	Gabe Vincent	Mia	G	26.5	19	24.8	51.7	17.9	13.6	25	0.84	63	0.524	91	0.297	0.477	0.509	8.8	2.1	4.7	2.9	17.8	0.84	0.11	1.37	6.1	100.5	103.4
	Noah Vonleh	Bos	F	27.3	19	8.4	17.5	9.9	30.7	2	1	20	0.5	4	0.25	0.479	0.502	1.3	2.4	16.1	0.3	4.7	0.11	0.42	0.58	4.7	102.2	91.9
	Nikola Vucevic	Chi	C	32.14	26	32.1	66.9	20.8	11.8	60	0.85	217	0.562	114	0.368	0.559	0.589	16.2	10.7	18.7	2.8	13	0.62	0.77	1.85	9.8	115.8	106.3
	Dean Wade	Cle	F-C	26.06	17	24.1	50.2	10.5	7.2	13	0.692	28	0.536	56	0.411	0.589	0.602	6.4	4.1	9.9	1	5.7	0.71	0.35	0.41	4.9	123.1	99.4
	Franz Wagner	Orl	F	21.3	28	33.4	69.6	25	13.3	126	0.865	293	0.56	116	0.336	0.544	0.596	19.8	4.1	7.2	3.6	18.3	0.79	0.25	2.54	7.9	114.3	111.5
	Moritz Wagner	Orl	F-C	25.63	10	25.7	53.5	19.6	16.5	30	0.867	49	0.612	34	0.206	0.488	0.556	10.7	6.7	15.1	2.4	14.1	0.6	0.4	1.9	8.7	110.5	99.9
	Ish Wainright	Pho	F	28.25	10	13.4	27.9	10.2	9.3	3	0.667	4	0.25	24	0.5	0.679	0.682	4	1.9	8	1.1	10.3	0.5	0.2	0.3	6.1	142.3	104.7
	Lonnie Walker IV	Lal	G-F	24	23	30.7	64	20	7.1	52	0.865	166	0.542	123	0.39	0.561	0.592	16	2.3	4	1.6	7.5	0.78	0.39	1.04	5.1	114	112.1
	Jabari Walker	Por	F	20.37	14	8	16.6	13.2	11.9	6	0.667	18	0.5	9	0.222	0.444	0.472	2	2.1	14.8	0.6	11.1	0.07	0.14	0.29	6.8	107.5	104.4
	John Wall	Lac	G	32.27	23	22.2	46.2	28.5	15.9	95	0.674	163	0.491	75	0.267	0.462	0.508	12.3	2.6	6.4	5.6	40.4	0.91	0.26	2.3	10.2	104	106.3
	T.J. Warren	Bro	F	29.27	5	17	35.5	19.7	5.3	4	0.75	29	0.586	5	0.2	0.544	0.559	8	2.4	8	1.8	16	0.8	0.2	0.4	7.7	122.9	108.1
	Duane Washington Jr.	Pho	G	22.72	15	9	18.7	27.3	10.4	2	0	38	0.474	39	0.282	0.448	0.443	4.6	0.6	3.7	0.7	12	0.07	0.07	0.6	5.5	87.1	114.5
	TyTy Washington Jr.	Hou	G	21.08	2	4.4	9.2	13.5	0	2	0.5	1	1	1	0	0.5	0.521	1.5	0	0	0	0	0	0	0	0	112.3	113
	P.J. Washington	Cha	F	24.31	27	31.9	66.5	21.5	10.4	67	0.776	217	0.479	150	0.327	0.484	0.513	15.1	4.7	7.9	2.4	11.4	0.74	0.96	1.7	7	103.2	110.6
	Yuta Watanabe	Bro	G-F	28.17	16	18.6	38.8	14.5	7.2	11	0.636	37	0.595	48	0.521	0.7	0.701	7.9	3.1	9.6	1	7.5	0.31	0.5	0.44	6.2	135.5	110.1
	Lindy Waters III	Okc	F	25.38	5	13.8	28.8	13.8	0	0	0	1	1	22	0.318	0.5	0.5	4.6	2	7.6	0.4	3.8	0.6	0	0	4.5	111.9	110.3
	Trendon Watford	Por	F	22.09	18	17.3	36.1	12.7	20.9	27	0.852	49	0.592	11	0.364	0.583	0.647	5.2	3.9	12.8	1.6	13	0.44	0.17	1.06	7.4	120.1	105.3
	Peyton Watson	Den	G	20.26	6	2.5	5.2	25.9	0	0	0	8	0.375	1	0	0.333	0.333	1	0.5	11.6	0	0	0	0	0	0		
	Blake Wesley	San	G	19.75	2	11.8	24.5	22.6	15.7	4	0.5	6	0.667	3	0.667	0.778	0.743	8	1	4.7	2	27.5	0	0	1	8.5	130.2	112.5
	Russell Westbrook	Lal	G	34.08	25	28	58.3	27.7	19.7	100	0.69	230	0.452	96	0.292	0.448	0.488	14.4	5.6	10.5	7.6	39.5	1.04	0.4	3.64	12.1	98.7	105.6
	Coby White	Chi	G	22.82	18	19.6	40.9	17.5	10.4	14	0.714	42	0.524	81	0.321	0.496	0.511	7.3	2.3	6.5	1.9	13.5	0.67	0.22	0.83	6.5	102.2	106.2
	Derrick White	Bos	G	28.45	28	25.4	52.9	16.1	9.6	54	0.87	94	0.5	117	0.41	0.564	0.607	10.2	2.8	6.2	3.2	17.1	0.86	0.71	0.89	7.1	124.9	105.6
	Jack White	Den	F	25.36	8	3.2	6.7	10.2	0	0	0	4	0.25	2	0	0.167	0.167	0.3	0.6	11.4	0	0	0.13	0.25	0	0		
	Aaron Wiggins	Okc	G-F	23.95	19	18.6	38.8	12.8	11.9	20	0.8	54	0.519	33	0.394	0.546	0.579	5.8	3.4	9.6	1.6	11.4	0.47	0.21	0.68	6.8	119.6	109.5
	Andrew Wiggins	Gol	F	27.8	22	32.8	68.4	21.4	8.2	43	0.628	170	0.565	149	0.45	0.616	0.621	19.1	5.1	8.7	2.2	9.9	1.36	0.77	1.36	7.3	118.8	108
	Vince Williams Jr.	Mem	G	22.29	6	6.6	13.8	11.4	0	0	0	3	0.667	8	0.125	0.318	0.318	1.2	0.8	6.7	0.3	6.2	0.67	0.17	0	4	86.6	98.1
	Grant Williams	Bos	F	24.04	27	28.8	60.1	11.2	11.6	35	0.829	64	0.703	96	0.458	0.694	0.716	9.3	4.5	8.8	1.7	8	0.78	0.37	0.85	5.8	134.3	105.7
	Jalen Williams	Okc	G-F	21.67	23	26.2	54.7	16.9	14.2	41	0.756	137	0.628	56	0.286	0.57	0.595	10.9	3.1	6.2	2.6	13.9	0.65	0.35	1.52	6.8	112.5	108.6
	Jaylin Williams	Okc	F	20.46	6	7.6	15.9	16.9	10.7	6	0.667	11	0.455	3	0	0.357	0.421	2.3	2	13.7	0.8	14.1	0.33	0	0.33	8.1	105.6	100.9
	Kenrich Williams	Okc	G-F	28.03	21	20.4	42.6	12.2	6.3	14	0.429	74	0.608	38	0.368	0.589	0.584	6.6	3.8	9.8	1.4	9	0.62	0.19	0.38	6.4	128	109.1
	Mark Williams	Cha	C	20.99	3	4.3	9	33.5	19.4	3	1	7	0.571	0	0	0.571	0.661	3.7	2.7	33.2	0	0	0	0	0.67	0	117.8	89.4
	Ziaire Williams	Mem	F	21.25	3	18.7	39	18.2	20.1	2	1	9	0.444	10	0	0.211	0.252	3.3	4.3	12.3	1.7	10.8	1	0.33	1.67	6.2	58.3	103.5
	Zion Williamson	Nor	F	22.44	21	32.8	68.3	28.5	13	162	0.722	316	0.62	14	0.357	0.617	0.653	25	7.2	12.4	4.2	21.6	1.24	0.57	2.86	11.1	123.7	104.6
	Patrick Williams	Chi	F	21.3	26	26.2	54.6	15.8	15.6	29	0.931	121	0.479	78	0.436	0.548	0.578	9.4	4	8.5	0.9	4.6	0.62	1.04	1.5	4.9	104.7	107.9
	Justise Winslow	Por	F-G	26.72	24	28.2	58.7	14.6	16.4	28	0.714	138	0.435	38	0.316	0.443	0.467	7.3	5.3	10.8	3.8	18.9	1.04	0.38	1.54	7.5	106.2	104.4
	James Wiseman	Gol	C	21.7	12	12.7	26.4	19.9	11.1	25	0.64	53	0.585	0	0	0.585	0.609	6.5	3.7	16	0.9	10.5	0.08	0.33	0.67	8.8	120.3	97.8
	Christian Wood	Dal	F	27.21	24	25.8	53.8	26.8	15.2	95	0.684	188	0.612	83	0.398	0.607	0.63	16.4	7.7	17.6	1.4	9.6	0.42	0.54	2.33	8.7	111.1	102.1
	McKinley Wright IV	Dal	G	24.13	1	5	10.4	36	0	0	0	3	0.333	1	0	0.25	0.25	2	2	23.7	2	65.5	1	0	0	16	94.9	104.1
	Delon Wright	Was	G	30.63	4	22.7	47.3	14.5	13.2	5	0.6	12	0.583	12	0.25	0.479	0.496	6.5	2.5	6.1	3.3	19.3	2.75	1	1	6.6	109.6	107.6
	Thaddeus Young	Tor	F	34.48	24	16.9	35.3	12.9	14.5	14	0.857	82	0.598	18	0.222	0.55	0.575	5.1	3.8	12.7	2	16.4	1.04	0.13	0.75	8	123.6	103.4
	Trae Young	Atl	G	24.23	25	35.6	74.3	34	13	208	0.894	358	0.469	181	0.287	0.456	0.538	27.1	2.8	4.2	9.6	42.4	0.76	0.16	3.76	10.1	111.6	115.3
	Ivica Zubac	Lac	C	25.74	29	30	62.4	14.7	21.2	96	0.667	187	0.631	1	0	0.628	0.651	10.3	10.9	19.9	1.1	5.6	0.41	1.62	2.14	6.6	117.3	99.6
	Kemba Walker	Dal	G	32.6	1	19.5	40.6	16.6	0	5	0.8	3	0.667	2	0	0.4	0.556	8	2	6.1	5	36.2	0	1	0	8.8	147	103.5
	Alondes Williams	Bro	G	23.49	1	5.3	11	16.8	100	0	0	0	0	0	0			0	1	10.7	0	0	0	0	2	0		95.7
	Matt Ryan	Min	F	25.66	1	4.1	8.5	20.5	0	0	0	0	0	2	0.5	0.75	0.75	3	0	0	0	0	1	0	0	0	136.7	110.9
